pct_change_22,Indicator5_0,Indicator5_30,Indicator5_150,Indicator5_210,Indicator50_30,Indicator50_0,Indicator20_0,Indicator200_0,Indicator100_0,Indicator150_0,Indicator10_150,Indicator20_30,Indicator10_30,Indicator150_180,Indicator20_180,Indicator10_0,Indicator200_150,Indicator50_210,Indicator200_30,Indicator10_180,Indicator20_150,Indicator150_30,Indicator20_210,Indicator50_180,Indicator10_210,Indicator200_210,Indicator150_150,Indicator100_180,Indicator100_30,Indicator100_210,Indicator150_210,Indicator200_180,Indicator50_150
0.17551753,0,0,0,-0.007692308,0.254919825,0.094875598,0.101962225,0.555542566,0.381399857,0.299516885,0.09668875,0.066750778,0.001873089,1.084128611,0.098768202,0.073809355,1.226285204,0.234284905,0.637039338,0.029976111,0.04145704,0.379348507,0.055964977,0.186820684,0.026347699,0.636592395,0.704405072,0.545424992,0.343844531,0.555432831,1.161892449,1.124678511,0.197016048
0.122405173,0.036970736,-0.00560743,-0.020504547,-0.006265474,0.151245218,0.082068194,0.03820987,0.325223775,0.329291846,0.372839162,-0.072391681,0.074477402,0.025729857,0.267361527,0.06009045,-0.02921436,0.279250105,0.044694478,0.421570297,-0.025185876,-0.072923272,0.241334858,0.092547969,0.145194859,0.010733441,0.04096913,0.264797057,0.229973828,0.286970125,0.221834645,0.228490613,0.293920013,-0.034683879
0.397450756,-0.001436782,0.182008368,-0.030577576,0.066063348,0.149631243,0.501840528,0.09181726,0.345153499,-0.076458768,0.097757836,0.089789515,0.275173876,0.117250722,0.595806903,-0.001758385,-0.006117014,1.05189541,0.332571813,0.282517461,0.164032462,0.204884367,0.144146831,0.151789368,0.120937826,0.054613976,0.818654172,0.861021382,0.445623258,-0.057326048,0.58174214,0.577464718,0.639196243,0.225364515
0.084519364,-0.042029014,0.036324808,-0.029691212,-0.052763852,0.155212924,-0.16277575,-0.061872868,-0.031744998,0.298933271,-0.189933451,-0.002007195,-0.057456526,-0.04975819,0.873678446,0.081612502,-0.074039073,1.204274369,0.118592532,0.318914123,-0.039993483,0.130406933,0.007807631,0.152297149,0.308696305,0.126093265,0.750509871,0.73164852,0.418971348,0.271589767,0.486720444,0.734590687,1.034434807,0.195278342
0.288118405,0.008196721,0.108843537,-0.047368421,0.02745098,-0.036780557,0.126539306,0.140913358,0.351949864,0.063372184,0.227315062,0.033418219,0.020180922,0.023194657,0.000556917,0.147001086,-0.002120902,-0.095280014,-0.034983496,0.242185118,0.09099576,-0.030488511,0.067401001,-0.011337606,0.163747379,0.073404181,-0.38844998,0.149934605,0.170245884,0.032363467,-0.071431701,-0.257983823,-0.13968052,0.10155078
0.253568555,-0.096590909,0.145985401,-0.046391753,0.020304569,0.047240793,0.326289812,0.143148922,0.888240699,0.367263905,0.448194113,0.083907886,0.106492202,0.070654022,0.750483856,0.144513957,0.079222242,0.973404171,0.150299851,0.608324359,0.017687512,0.095041277,0.37640482,0.018801593,0.168496604,0.0432067,-0.069963914,1.046557879,0.602342072,0.093695095,0.517584293,0.763821696,0.65764028,0.303858842
-0.123129879,-0.027267396,0.079598903,0.008424182,-0.046327794,-0.137590169,-0.045001024,0.016898554,-0.266505273,-0.184673078,-0.372523528,0.028878396,-0.011956883,0.054158706,0.484893418,0.03645013,0.090590843,0.790740548,-0.057733319,-0.215273624,0.079755724,0.056532275,-0.267813736,-0.008063289,0.07175785,0.00408972,0.512080831,0.394268259,0.032656776,-0.254739018,0.249782426,0.556868337,0.529758185,0.168959731
0.536368164,0.015556149,-0.000277519,-0.021724962,-0.014495554,0.139368444,0.167257624,0.228220265,0.945429278,0.564281702,0.90395729,0.026659,-0.059436889,0.082399967,0.461603208,0.005561314,0.132384639,0.351363858,0.204884512,0.697403027,0.020458519,0.050631501,0.558935381,0.145025666,0.088821928,0.055510474,0.321221786,0.344564781,0.26240003,0.431746,0.801262873,0.282963147,0.418832782,0.021781995
0.707183257,0,0.026315789,0.020408163,-0.009259259,0.229438554,0.279811505,0.075379608,0.067627798,0.310278222,0.31790974,-0.067863053,0.139041558,0.054545429,0.843835378,-0.117955505,0.091518228,0.616370335,0.424694708,0.089897701,-0.133513703,-0.105240262,0.077265964,0.104930864,0.011725737,-0.006085125,0.867852795,0.29635059,0.32428168,0.104341045,0.719298205,0.957390042,0.810112683,-0.189908257
0.351699829,0.016830295,-0.001412429,-0.097968937,0.007049345,0.416336026,0.162820312,-0.025969515,0.632277663,0.485916332,0.444422483,0.071050113,0.165986306,0.074085584,0.119767522,0.044525806,0.006636395,0.259462321,0.006599385,0.694798998,-0.0462457,0.081825899,0.56695204,-0.033197254,0.08158958,0.022310688,0.246138973,0.153297498,0.101385233,0.490492966,-0.035959576,0.081981035,0.213114822,0.130055564
-0.156255679,-0.027687296,-0.110677083,-0.016,-0.006329114,-0.044586684,-0.348144221,-0.204446107,0.228251254,-0.189500541,-0.108631472,0.145555032,-0.06480655,-0.051119106,0.485430992,0.203551273,-0.04282619,0.817955839,0.055948891,0.890591697,0.102799472,0.110480408,0.464106119,-0.031822063,0.291294171,-0.039184623,0.5698016,0.595932891,0.310683768,0.432234123,0.007308183,0.226010755,0.825884136,0.377938771
0.422260959,0.082318008,-0.014876066,0.073643457,0.081225734,0.098280098,0.12556054,0.065025967,0.917127998,0.117666705,0.293647696,0.068566751,0.052354272,0.070109488,-0.159237262,0.22092798,0.112218826,0.047651216,-0.153186361,0.522380699,-0.059152372,0.158704158,0.468095043,-0.071196898,0.036976936,-0.005038152,0.154404391,0.088194115,0.036808854,0.15817401,-0.152810619,-0.146624912,0.121164453,0.481955252
-0.043946027,-0.006310615,0.036876368,-0.002134296,0.029544017,-0.04998601,0.137098569,0.009441979,-0.154460595,-0.092059414,-0.072847057,0.01783032,0.08349294,0.051507083,0.082939031,-0.040651684,-0.026409198,-0.019472789,0.018152859,-0.216746082,-0.064187566,-0.00560539,-0.160181365,-0.016761503,-0.067353492,-0.011440971,0.23794766,-0.036835975,-0.025781053,-0.087186337,0.130680807,0.165724708,0.228354461,-0.088025971
-0.437157173,0.057416331,0.002085014,-0.010661672,-0.044585987,-0.397930962,-0.401811195,-0.053489093,-0.287529549,-0.443347758,-0.347408316,0.029825805,-0.379109303,-0.253486453,-0.143698588,-0.076388844,-0.131484133,0.212404662,-0.150263509,-0.457158348,-0.019143129,0.167206396,-0.199328152,-0.134273325,-0.322017312,-0.180661074,0.70464486,0.121499588,-0.225642546,-0.468005933,0.217975159,0.358638223,0.162760482,0.091755333
-0.340004239,0,-0.379310345,-0.058252427,-0.01863354,-0.460229993,-0.123940736,-0.096736762,-0.329294956,-0.465824192,-0.526356428,-0.012428519,-0.079938714,-0.138020108,0.089845132,0.150070336,-0.096736762,0.351914057,-0.317663773,-0.318202395,0.028879099,0.067401137,-0.387522074,-0.017173514,0.113179066,0.00394126,0.187911468,0.04420744,-0.10444307,-0.479556471,-0.168522805,-0.053548061,0.229753458,0.416054358
0.151011666,0.002211967,0.026268649,-0.014084452,0.025982615,0.223308715,0.127753901,0.015389946,0.420121205,0.323280414,0.527001603,-0.04720678,0.156242076,0.066697792,0.308270658,0.109693862,0.062887814,0.266391641,-0.137521662,0.294034209,0.073908266,-0.139548646,0.312068956,-0.083746659,-0.013745274,-0.045186074,0.604466486,-0.046116093,-0.030910624,0.724320269,0.161696113,0.469545544,0.70797531,-0.069993638
0.07557112,0.020563209,0.00092769,0.087891887,-0.016037248,0.103858854,0.179328688,0.05999658,0.197909465,0.290060695,0.244929861,0.038804377,0.088744322,0.053536992,-0.26480172,-0.009648807,0.049981938,-0.267442091,-0.198168767,-0.061261764,0.084918527,0.030224042,0.116672464,-0.163217121,-0.159343258,-0.09759694,-0.218071851,-0.366280247,-0.279653504,0.14370153,-0.329232426,-0.206999682,-0.203662544,-0.037769514
0.340832346,-0.004185595,0.005202914,-0.015600586,-0.012067658,0.204498125,0.138574253,0.044281461,0.539164545,0.241873242,0.253976331,-0.021065449,0.065340484,-0.043718597,0.373300953,0.111967005,0.015148184,0.603350147,0.017312251,0.437138926,0.03819691,0.058119835,0.295150454,-0.043212559,0.109630871,0.043319744,0.601246609,0.378991481,0.227563236,0.237582175,0.088903307,0.446578005,0.660521555,0.227427111
0.344016341,-0.013422819,0.034082669,-0.219941349,-0.041388518,0.209146147,0.162697645,0.092243568,1.086361596,0.556783011,1.105012988,-0.065164497,0.057691085,0.022415607,-0.522364688,-0.076603835,0.010868373,-0.534232852,-0.243929402,0.524641905,-0.092782356,-0.034313157,1.055386807,-0.135958179,-0.258221421,0.066622154,-0.225488638,-0.427655405,-0.522862921,0.609779304,-0.448470209,-0.467222207,-0.456961911,-0.008860464
0.138934661,-0.029908483,-0.006240899,0.003295336,-0.030028475,0.057463109,-0.073291554,-0.03523995,0.357783029,0.258677775,0.209363798,0.004624822,-0.107741947,-0.034477126,0.985365823,0.051795267,-0.098989374,1.108965025,0.203319438,0.43618241,0.0320475,0.061278597,0.242929566,-0.001510106,0.155481734,0.007926817,0.714019082,0.648022506,0.561551029,0.137389931,0.382453775,0.754777073,1.208636453,0.122725048
-0.336036321,0.174418605,-0.009049774,0.044444444,0.03626943,-0.229120989,-0.130873993,-0.141571277,-0.266454682,-0.323184732,-0.215203569,0.003067301,-0.030116821,-0.128981006,0.508314566,-0.08389937,-0.059865844,0.516161854,0.454250072,-0.060191054,-0.061181544,0.02968228,-0.106446728,0.138595942,0.051765994,0.047559275,0.891059425,0.512851805,0.505568107,-0.155739224,0.554112883,0.653158472,0.414243477,-0.065304977
0.083544102,0.003745318,-0.044072948,0.016817594,-0.020356234,-0.023583199,0.209273967,0.10182649,0.521595614,0.295824053,0.321695491,0.025729857,0.000655738,-0.032252193,0.229479519,0.0878307,0.015816761,0.421570297,0.080770657,0.380485561,0.01676165,0.074477402,0.157438497,0.089430419,0.192707487,0.139257821,0.380521161,0.241334858,0.194869348,0.054283458,0.044407033,0.20648125,0.284430464,0.151245218
0.240947926,0.053016514,0.035880399,0.064687112,0.065875312,0.075418095,0.301228021,0.091056218,0.064743171,0.12806081,0.14195548,-0.102032381,0.195789365,0.259889183,0.869773033,0.065604353,0.107676332,0.794694584,0.33030691,0.262222194,-0.009077574,-0.225864141,-0.081772793,0.139629643,0.374629486,0.129796356,0.663692881,0.726016488,0.738000229,0.078651684,0.596368389,0.442569391,0.841021701,-0.067614115
0.26120064,-0.045116233,0.134271908,-0.0412508,0.234203833,0.423475181,0.244623663,0.107361077,0.152218985,0.450147868,0.194153862,0.163942667,0.150089685,0.038290384,0.650727505,-0.012028232,0.013991995,0.810376088,0.540297488,0.028033735,0.100230952,0.104446889,0.077665914,0.120010713,-0.046055255,0.130270829,1.009580694,0.508646649,0.332960287,0.071219961,0.812094911,1.272480863,0.962108703,-0.035116812
0.71217433,0.01223246,0.174723002,0.04041721,0.009274414,0.4481361,0.175532348,0.07658901,-0.215206648,0.543119042,0.387927466,0.019298588,0.13863271,0.096016709,0.070987094,-0.261885576,-0.022510603,-0.244365797,-0.031697159,-0.231301951,-0.138982146,0.014876085,0.029865939,0.043711153,-0.253594065,0.128153501,-0.031173996,-0.357236321,-0.312975456,0.32440845,0.271953588,0.007302578,-0.319826039,-0.434557373
0.443681563,0.02619583,0.032641636,-0.029602399,0.017365832,-0.035876229,0.166722832,0.109663647,0.920887445,0.177430416,0.349435151,0.038290384,0.049960681,0.063089762,-0.189749647,0.256562047,0.111325081,0.028033735,-0.133079836,0.565974653,-0.002640816,0.150089685,0.375698674,-0.045545716,0.13831225,-0.008178076,0.113064015,0.077665914,0.133755925,0.137851375,-0.122401715,-0.181739746,0.248026583,0.423475181
0.19712242,-0.061290323,-0.035658915,0.003787879,-0.091269841,0.086840985,0.013690006,-0.054327527,0.20106238,0.077026347,0.284225054,-0.002945417,0.033277212,-0.024361112,0.255507812,-0.109158339,-0.036436436,0.179211109,0.154172622,0.308291599,-0.103308465,-0.036258106,0.374284763,0.061925005,-0.048020007,0.011374545,0.327223038,0.1381314,0.003131117,0.321837519,0.271379752,0.256026689,0.172531849,-0.064757087
0.127114173,-0.015774676,0.071771774,0.012885591,0.078091106,0.17491606,0.020632489,-0.044260833,0.210251684,0.069172005,0.220647616,-0.014062696,0.04012188,0.04865256,-0.405621828,-0.057515975,-0.043492961,-0.340163905,-0.187289774,0.169054205,-0.029316025,-0.031083743,0.308629004,-0.073895649,-0.106657271,-0.020163156,-0.234946614,-0.264274005,-0.287178797,0.292672008,-0.334400345,-0.305276705,-0.320399432,-0.008516735
-0.508478448,-0.232744783,-0.261772853,0.018678161,-0.112359551,-0.444958713,-0.472715361,-0.180596581,-0.336110219,-0.539214605,-0.52134875,0.078709385,-0.418670131,-0.327370573,-0.104330004,0.008330543,-0.187790149,0.266742089,-0.180020586,-0.553621725,0.023355073,0.205188839,-0.274110392,-0.31790743,-0.385060387,-0.244147128,0.438726792,0.211440141,-0.269058321,-0.516666653,-0.004770584,0.115590298,0.076713075,0.387001039
0.452333632,-0.044077096,0.025356537,-0.014305445,0.045562458,0.320448401,0.205572458,0.061571156,0.793781552,0.534614234,0.642335847,-0.068660755,0.104304312,0.0080704,0.194153862,0.107361077,-0.022588988,0.300838704,0.423475181,0.846774219,0.013991995,-0.102913904,0.483801308,0.150089685,0.244623663,0.038290384,0.028033735,0.296939041,0.450147868,0.433739174,0.071219961,0.077665914,0.152218985,0.092213602
0.152966035,-0.022292971,-0.010937541,0.377907095,-0.083857442,0.118245351,0.169442488,0.043281672,0.066207715,0.248895346,0.113793133,0.054435881,0.125995658,0.000367613,-0.241457661,-0.08714513,-0.004403346,-0.22037024,0.03504347,-0.099818063,-0.057637991,0.053450982,0.124599616,-0.015630161,-0.199553402,0.002104731,-0.080849429,-0.174729639,-0.117604164,-0.010364579,-0.061425651,-0.075135961,-0.239968571,-0.042723748
0.022664077,0.04,0.282817503,0.030086446,-0.008014572,-0.25682552,-0.151984756,-0.066736824,-0.380043368,-0.48907973,-0.51181104,0.002428691,-0.091343936,0.054149954,0.209678619,0.186840088,0.033212841,0.370538088,-0.354099329,-0.265842369,0.15352726,-0.010030013,-0.440287542,-0.011282821,0.311669271,-0.015164314,0.118845678,-0.031103281,-0.068543529,-0.470899493,-0.262593675,-0.045295084,0.282045489,0.269911209
0.114112494,-0.0125,0.031894934,-0.038655462,0.009363296,0.040422451,-0.020052143,0.013530743,0.311256364,0.06273245,0.319680833,-0.059037477,-0.015728606,0.048768928,0.543071445,-0.025335385,0.09581962,0.653361031,0.159010808,0.395255489,0.010914488,-0.070668885,0.351276754,0.02514922,0.03254606,-0.054434689,1.195903114,0.398792351,0.221208482,0.253286547,0.423028979,0.672816596,1.2910901,-0.006383717
0.010275018,0.043566496,-0.028285274,0.061675944,0.005038971,0.127972834,-0.079777152,-0.174312735,-0.246477118,-0.169121562,-0.16889764,-0.01843037,0.089823924,0.047619008,-0.051508443,-0.160055343,-0.054283357,-0.011895286,0.004075126,-0.138476058,-0.138656848,-0.008903927,0.062451462,-0.011873823,-0.189116894,-0.008599574,0.234987754,-0.134043846,-0.170060338,-0.106143445,-0.023772506,0.088059626,-0.052728256,-0.093345274
-0.135161618,-0.016461808,0.02752296,0.005976585,0.012967033,0.060807793,0.019025241,0.001246279,-0.12866987,-0.101310328,-0.106379595,-0.035922144,0.082623693,0.076188751,0.247236508,-0.021070517,-0.049196956,0.288727404,0.108610358,0.118704362,0.011364594,-0.003404592,-0.054364191,0.189664875,0.183018189,0.084670516,0.507498923,0.263501297,0.155118836,-0.072780917,0.257470854,0.33459358,0.369270795,-0.024943784
0.454264389,-0.018983051,-0.006529921,0.218893041,0.010204082,0.222654534,0.14727597,0.016376602,1.203280659,0.413378434,0.970760806,0.085058041,0.016106363,0.001322606,-0.464340938,0.056004676,0.017036236,-0.488885302,-0.027613623,0.889607288,0.080954693,-0.037716772,0.847886339,0.082709278,0.02257766,0.032010371,-0.234232024,-0.437216129,-0.429267971,0.407742352,-0.41136196,-0.487651686,-0.413597962,0.117984817
0.089961059,0.013630199,0.038644179,-0.018589297,0.029680365,0.139450391,0.020672437,0.009708177,0.403297257,0.155697327,0.408187824,-0.040178448,0.029382704,0.033011871,0.323039199,0.036365741,-0.001278431,0.322596056,0.08759188,0.355275202,-0.03486989,-0.039624514,0.365611319,-0.066857839,-0.007568857,-0.06860243,0.481969327,0.212256605,0.276401168,0.251774122,0.158401697,0.228164611,0.407306956,-0.003472951
0.448114284,0.009466891,0.042309631,-0.017543932,0.042797925,0.015015631,0.126242821,0.064744382,0.905670966,0.158203052,0.319329913,0.02978434,0.049715093,0.06772731,-0.178209293,0.256143625,0.108167508,0.027983332,-0.13559075,0.566000088,-0.010866359,0.149368184,0.413995492,-0.034166652,0.107500057,0.013111783,0.162021149,0.064947707,0.104554468,0.150342831,-0.157825941,-0.164263071,0.199242039,0.444423375
0.298521322,0.024341601,0.021432924,0.035772382,0.011065967,0.023129688,0.195904924,0.084806726,0.283658133,0.201856401,0.216917008,0.068220368,-0.013891194,0.015722099,-0.062113288,-0.103935681,0.066329266,0.018412421,0.048011769,0.273777076,-0.07614634,0.111442119,0.181240628,0.108092548,0.078338355,0.08845745,-0.265471433,0.149065357,0.110146522,0.015198423,0.079616256,-0.101968752,-0.227845095,0.054844435
-0.164041178,0.008849558,-0.201058201,-0.089347079,0.061594203,0.024525912,-0.155865527,-0.060362858,-0.045204742,-0.152478342,-0.06582254,0.046180339,0.024606214,0.040257761,0.295666553,-0.027388734,-0.075364798,0.553414972,0.063736731,0.308808783,-0.077356403,0.012290352,0.191561072,0.070870879,0.098398406,0.111365061,0.343584096,0.277248552,0.129025628,0.002530302,0.135066345,0.394888886,0.4596193,0.022070537
0.442363539,0.005405509,-0.036903647,-0.013104839,0.015612271,0.22988896,0.318595751,0.046911414,0.76670746,0.538724959,0.419716896,0.079999865,0.119890722,0.031209213,0.12169705,0.007048963,0.059593563,0.357185044,0.215026501,0.646927452,0.002834773,0.132215048,0.489971739,0.06353221,0.105341403,0.07391825,0.100538973,0.323529397,0.154826659,0.368739958,0.071503568,-0.053370387,0.033384323,0.244408279
0.31160283,-0.00899654,0.040366288,0.08401375,-0.002290076,0.075184606,0.433356307,0.163642055,1.12282476,0.598893583,1.006086449,0.027652802,0.099794038,0.093951558,0.62354055,-0.041469025,0.102394076,0.625585905,0.07141961,0.581979779,0.000943988,0.084916598,0.699280963,-0.059920983,-0.069029894,0.002223014,0.338646616,0.381064778,0.16205469,0.449180647,0.33697522,0.433160537,0.18444571,0.058192064
0.111492549,-0.009467407,-0.011560694,-0.024858757,-0.129770998,-0.077499253,0.079115339,0.016207898,0.458175497,0.083788102,0.519796624,0.065572464,0.012461463,0.010407168,0.156784594,-0.07912563,0.018864797,0.227599157,-0.065244621,0.521224973,-0.019369032,0.059968665,0.485662107,-0.019065681,0.023937385,-0.099044592,0.16184772,0.209313456,0.191450867,0.275181542,0.074819009,0.057878046,0.126945443,-0.04054564
0.18397237,-0.001177915,-0.003372737,-0.013901301,-0.003091829,0.070860866,0.261695721,0.094631363,0.72486659,0.186908255,0.420748229,0.022891359,0.072510662,0.026794514,0.790227067,0.123982017,0.041721485,1.004056171,0.260189463,0.698658044,0.124771679,0.049842192,0.304497152,0.11403009,0.302155425,0.00854133,-0.211184084,0.859862453,0.756060237,0.099152695,0.751534383,0.325943782,0.783049351,0.21405507
-0.058841837,-0.089085599,-0.170025891,-0.08360859,0.040841105,-0.027613623,0.02257766,0.056004676,-0.413597962,-0.429267971,-0.464340938,-0.028858334,0.082709278,0.032010371,0.109615179,0.211841212,0.080954693,0.241862881,-0.085956844,-0.234232024,0.070767485,-0.09871976,-0.487651686,0.18351797,0.494623784,0.110450275,0.223983453,-0.003494196,0.017147248,-0.41136196,-0.230981791,0.115236303,0.316976541,0.094729989
0.130185509,-0.000805101,-0.003186804,-0.004378109,-0.028619529,0.114616217,0.123085688,0.049834474,0.098483393,0.232304083,0.159829973,0.045576642,0.01454821,-0.030901418,-0.264583179,-0.125444692,0.029749882,-0.219487719,0.032852691,-0.08399586,-0.065426181,0.07319403,0.134660697,-0.021949542,-0.192706557,-0.039300552,-0.11894758,-0.123310258,-0.168417293,-0.024480065,-0.096150782,-0.104021533,-0.263539618,-0.052892735
0.237246757,0.526315789,-0.266666667,0.03187246,-0.026086957,0.168079424,0.116250914,0.113925464,-0.451428283,0.054056804,-0.433470921,0.128153501,0.059883494,0.091670451,-0.037926858,-0.091851609,0.190972955,-0.031173996,0.553178944,-0.397877645,-0.059132865,0.043711153,-0.426447871,0.160424446,0.049812778,-0.004071595,0.409935509,0.007302578,0.340293335,-0.352356658,-0.065594415,0.113306934,0.215085599,-0.031697159
0.197187121,-0.001697793,-0.026676829,0.021035599,0.051438535,0.239208234,0.068623238,0.006819146,0.262976814,0.270644982,0.243963365,-0.016356352,0.034772913,0.007917603,0.307196383,-0.02024782,-0.024496809,0.169145538,0.082005622,0.37618731,0.016878319,-0.035677203,0.248244258,0.035858543,0.10249841,0.007033847,-0.058692344,0.201931941,0.245286596,0.26906496,0.105456809,0.134161002,0.113023745,0.015284572
0.157810661,0.090197607,0.097570343,-0.002173877,0.102440936,0.060223422,0.036538693,-0.012285743,0.616466639,0.102558498,0.42897282,-0.000702064,0.073892858,0.080500429,0.401981939,0.079313345,0.044523171,0.105897045,0.306194895,1.075748661,0.104595376,0.039205726,0.551653105,0.196316009,0.337765931,0.117398094,-0.274665552,0.557160002,0.43592717,0.279322475,0.407463189,-0.198931453,-0.231539664,0.131208808
0.044492165,-0.014095193,-0.034509804,0.019102172,0.048633065,0.11592628,-0.002720719,-0.10395154,0.324952884,0.223861335,0.250216454,-0.03800384,0.039431563,0.076547839,0.751160476,0.038036154,-0.005507334,1.202377002,0.343205298,0.560731742,0.005802692,-0.033554779,0.330353507,0.108963363,0.173170691,0.100241947,0.962555324,0.520473631,0.337504396,0.218219056,0.467877205,0.878434108,1.193592498,0.059778792
0.155539218,0.041334943,-0.038393118,0.01309186,0.007933836,0.072493058,0.06195541,0.110886046,0.516090838,0.206687847,0.447993586,-0.017525613,-0.024685411,-0.001090631,0.234755035,0.021421563,0.027730926,0.317434334,0.020632489,0.258161802,-0.03472271,-0.011721677,0.363197059,-0.044260833,-0.077050678,-0.043492961,0.210251684,0.063426153,0.056765289,0.199425138,0.069172005,0.220647616,0.142128638,0.047028697
-0.055886424,0.018241531,0.03622898,-0.03310794,-0.009502814,-0.109320665,-0.05614658,-0.038613674,-0.019299913,-0.1491742,-0.085487542,-0.05085795,-0.047956771,-0.037555495,0.201585342,-0.042547584,0.02503212,0.393320612,0.125428544,0.013573052,-0.001006874,0.001802991,0.033168435,0.00332587,-0.018966301,-0.062016782,0.480736039,0.285113479,0.103092751,-0.109039161,0.178420627,0.334392164,0.459425315,0.072374771
-0.132523437,0.047222222,0.032786885,0,0.276785714,0.141858297,-0.158650188,-0.12562484,0.305538038,-0.02367326,-0.113328637,0.038550402,0.041569966,0.042324357,0.377340829,0.204581139,-0.119915444,0.965028435,0.061920179,0.77539904,0.109662368,0.186814012,0.341730577,0.085610005,0.323215756,0.065455905,0.245319711,0.613765152,0.289510621,0.178862823,0.101692685,0.229909105,0.48478741,0.472403522
0.243724199,0.025401735,-0.037116154,-0.030953254,-0.071203087,0.03878568,0.215766042,0.069240966,0.778666998,0.18508191,0.454758437,0.001322606,0.026744961,0.029949163,0.653777561,0.158567017,0.049328749,0.889607288,0.342233742,0.644590843,0.157377464,0.016106363,0.296540411,0.127230371,0.268445495,0.054115024,-0.206685861,0.847886339,0.794632622,0.106652211,0.682058188,0.311237893,0.60811077,0.222654534
0.36915654,0.063864854,0.000819336,0.140209874,-0.039015114,0.35853134,0.184797775,0.096286236,0.401301287,0.67738047,0.609579036,0,0.120951494,0.165002424,-0.268932208,-0.041880488,0.103167206,-0.268724515,-0.28805345,-0.166311329,0.067381379,0.054149954,0.383739781,-0.263355052,-0.397510512,-0.234367509,-0.298485342,-0.482147769,-0.42431582,0.631739277,-0.246862651,-0.012132883,-0.381507295,-0.129398896
0.512075033,0.096181047,-0.07791447,-0.196202532,-0.010613246,0.377982919,0.150299851,0.018801593,-0.069963914,0.517584293,0.763821696,-0.187790149,-0.008102407,-0.037881201,-0.274110392,-0.418670131,0.0432067,-0.336110219,-0.0372595,-0.234300744,-0.327370573,-0.180596581,0.379535673,0.092506918,-0.444958713,-0.025822621,0.056237507,-0.52134875,-0.516666653,0.36022228,0.1204696,0.288126859,-0.553621725,-0.472715361
0.691808209,0.011270149,-0.015934956,0.021831579,-0.011525573,0.294537688,0.247853976,0.095205461,0.074885791,0.33762769,0.249413959,-0.022754919,0.131887016,0.069458766,0.951915083,-0.034014467,0.077202864,0.598151923,0.431606231,0.11637931,-0.055723459,-0.089628677,0.009324955,0.11006778,0.106065302,-0.026198435,0.779175993,0.38806954,0.397859988,0.095137421,0.69073868,1.011997852,1.023373811,-0.139688025
0.013346118,-0.154545455,-0.045714286,0.044568245,0.114713217,-0.132541226,0.064259855,0.080376363,0.066047764,-0.057162943,-0.040047755,-0.00860371,-0.00750286,-0.024889394,0.406961839,0.168611851,0.045888281,0.381586101,0.049372345,0.004376999,0.103992624,0.008754285,-0.149277418,0.000535998,0.18061636,0,0.452573326,0.215876034,0.311861022,-0.100551954,0.129588518,0.214539068,0.573479088,0.110521664
0.248683646,0.02506214,-0.002223197,-0.037803673,-0.013867028,0.308227033,0.078163532,0.027954305,0.435033251,0.235444641,0.335424311,0.027389095,0.059605509,0.033135151,0.463797037,0.072239407,0.012009041,0.467627597,0.037653507,0.529872974,0.066799026,-0.105268987,0.315314989,-0.028285582,0.163122892,0.03526031,0.559002863,0.271620462,0.197039408,0.177147722,0.116885989,0.288758493,0.804268376,0.074589731
-0.504905603,0.24999996,-0.238244534,-0.014513788,-0.008027666,-0.390251515,-0.25682552,-0.091343936,-0.265842369,-0.470899493,-0.440287542,0.15352726,-0.233747972,-0.102364412,-0.045295084,-0.011282821,0.054149954,0.282045489,-0.195496073,-0.505502817,-0.015164314,0.186840088,-0.234406767,-0.332693881,-0.354099329,-0.218054932,0.445696026,0.209678619,-0.262593675,-0.459347568,-0.020961528,0.104722049,0.118845678,0.311669271
0.346265077,0.040273738,0.039737771,0.059108025,0.006859629,-0.009050449,0.277500779,0.111682856,0.336840692,0.204289797,0.341699385,0.108175794,0.085996904,0.020196611,0.065069643,-0.044140221,0.11517332,0.26894727,-0.016780599,0.149652461,-0.03300062,0.033694241,0.188920685,-0.024778591,-0.033028463,-0.019972777,0.247665803,0.10275506,0.029956674,0.024787247,0.097555456,0.340682913,0.280932383,-0.003621298
0.260935786,-0.00344884,-0.066725931,-0.033085084,-0.094467461,0.286487886,0.173588315,-0.020724573,0.548687886,0.236336952,0.278954641,0.070719811,0.111676063,0.035976372,0.72643407,0.022206443,0.026001137,1.19999997,0.277285114,0.729818761,0.015992882,0.118276054,0.435118507,0.139746578,0.205349073,0.10351136,0.476419314,0.894296814,0.413929115,0.235844406,0.958729394,0.884579741,0.852178672,0.210901339
0.266650154,0.07,0.00199996,0.028795758,0.037362659,0.067319365,0.146200825,0.0892441,0.759035204,0.227179177,0.407435755,0.006115753,-0.03075889,0.050091058,0.474315401,0.088066069,0.073070866,0.767313373,0.309214174,0.519629329,0.032836289,0.040911666,0.367068806,0.062090337,0.111596813,0.105923807,-0.197962934,0.917723064,0.69660721,0.10582882,0.520496219,0.530567934,0.40148205,0.249815629
0.112118838,0.242553191,0.167938931,-0.024691358,0,0.106034164,0.024616209,-0.005236399,0.172522082,0.317055178,0.287561977,-0.067570977,-0.036390874,-0.005890264,-0.250034834,-0.025275852,-0.015415336,-0.298868549,-0.142146281,-0.073264749,-0.062718819,-0.113731809,0.131303128,-0.049989492,-0.18082499,-0.051233346,-0.191762439,-0.408030069,-0.339340178,0.137344096,-0.245431069,-0.126118549,-0.220601265,-0.089347074
